"ID","Sexe","condition","birthdate","parent","prop.lg","prop.lg.mat","prop.lg.pat","prop.ad.nid","epm1.ordre","epm1.n.essais","epm1.essai2","epm1.feces","epm1.poids","epm1.date","of1.ordre","of1.feces","of1.date","dlb1.ordre","dlb1.feces","epm2.ordre","epm2.feces","epm2.date","pm2.poids","of2.ordre","of2.feces","dlb2.ordre","dlb2.feces","X","session","pup","back_out","noze_out","tail1_out","tail2_out","dist_cm_back","lat_nose","lat_eye","lat_back","lat_tail1","lat_tail2","nb_out_nose","nb_out_eyeR","nb_out_eyeL","nb_out_back","duree_central","entrees_central","dist_cm_back_central","duree_cote_porte","dist_cm_back_cote_porte","duree_cote_opp_porte","dist_cm_back_cote_opp_porte","nb_rear","video"
"M8_4","f","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"3",1,"na",1,8.71,"22/06/22",2,4,"23/06/22",4,5,"5","2","18/07/22","10.07",3,"6",5,1,385,"2",4,41.48,58.16,38.8,38.8,253.988628394209,27.08,27.12,29.12,30.88,31,14,6,7,3,0.08,2,0,19.96,99.6696480089507,18.8,61.6635194273001,2,"DLB_2_M8_4"
"M8_9","f","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"1",1,"na",0,8.35,"22/06/22",1,3,"23/06/22",1,5,"2","0","18/07/22","9.15",5,"3",8,3,169,"1",9,138.48,152.32,134.68,127.32,1148.26775012088,5.28,5.48,5.88,6.6,6.72,49,30,29,20,7.84,13,169.891139248372,101.28,557.820382448342,25.2,175.726701153354,37,"DLB_1_M8_9"
"P10_2","m","P","27/05/22","P10",0.192708333,0.078125,0.072916667,0.984375,"3",1,"na",3,6.02,"01/07/22",3,4,"02/07/22",1,3,"3","4","26/07/22","13.35",4,"7",1,2,3,"1",2,96.64,127.96,92.44,92.32,574.483499187568,10.76,10.88,13.08,13.48,13.72,26,13,16,9,4.76,3,52.9188635011504,62.76,249.500916983167,32.08,149.509865283179,9,"DLB_1_P10_2"
"P10_4","m","P","27/05/22","P10",0.192708333,0.078125,0.072916667,0.984375,"2",1,"na",1,4.73,"01/07/22",2,0,"02/07/22",3,2,"1","4","26/07/22","11.14",1,"10",4,2,341,"2",4,8.48,37.68,3.36,3.44,27.8122064349798,24.6,24.76,28.72,33.32,33.4,9,9,7,2,0.6,2,1.85889608543399,15.68,25.3355859429051,0,0,2,"DLB_2_P10_4"
"P10_1","f","P","27/05/22","P10",0.192708333,0.078125,0.072916667,0.984375,"1",1,"na",3,5.56,"01/07/22",4,3,"02/07/22",4,2,"2","2","26/07/22","10.93",2,"8",3,4,172,"1",1,159.96,147.28,152.76,144.68,855.47376908577,13.04,13.08,13.4,13.76,13.8,27,17,12,6,7.28,15,126.378394379558,105.12,359.338682477414,30.72,159.289487385886,22,"DLB_1_P10_1"
"P10_2","m","P","27/05/22","P10",0.192708333,0.078125,0.072916667,0.984375,"3",1,"na",3,6.02,"01/07/22",3,4,"02/07/22",1,3,"3","4","26/07/22","13.35",4,"7",1,2,333,"2",2,13.2,45.8,11.8,11.96,78.4343715756799,7.52,7.92,21,24.84,24.88,8,6,4,3,1.48,1,16.3993001039287,12.8,26.9884721782215,4.8,11.1241206260689,0,"DLB_2_P10_2"
"P10_3","f","P","27/05/22","P10",0.192708333,0.078125,0.072916667,0.984375,"4",1,"na",1,4.76,"01/07/22",1,2,"02/07/22",2,2,"4","0","26/07/22","10.97",3,"6",2,1,329,"2",3,24.48,58.76,21.72,21.76,91.7553500564195,3.68,3.8,6.72,8.24,8.32,18,15,16,3,0.96,2,9.43546925003037,23.56,64.4446647175459,0,0,3,"DLB_2_P10_3"
"P10_4","m","P","27/05/22","P10",0.192708333,0.078125,0.072916667,0.984375,"2",1,"na",1,4.73,"01/07/22",2,0,"02/07/22",3,2,"1","4","26/07/22","11.14",1,"10",4,2,189,"1",4,133.4,145.16,122.84,118.76,750.289807144358,1.8,1.96,4.24,10.2,10.24,22,11,10,8,4.6,7,71.9969726698427,77.68,265.536891301758,45.4,202.875178285582,6,"DLB_1_P10_4"
"P10_3","f","P","27/05/22","P10",0.192708333,0.078125,0.072916667,0.984375,"4",1,"na",1,4.76,"01/07/22",1,2,"02/07/22",2,2,"4","0","26/07/22","10.97",3,"6",2,1,197,"1",3,152.96,148.4,144,139.2,558.006193822928,72.68,72.92,73.52,82.72,83.08,9,7,6,4,8.84,7,83.2720966307677,108.76,241.552132391015,19.36,75.2420743440053,3,"DLB_1_P10_3"
"P10_1","f","P","27/05/22","P10",0.192708333,0.078125,0.072916667,0.984375,"1",1,"na",3,5.56,"01/07/22",4,3,"02/07/22",4,2,"2","2","26/07/22","10.93",2,"8",3,4,65,"2",1,35.64,54.56,34.4,34.28,373.563622056679,2.32,2.56,2.84,3.04,3.2,11,5,5,3,2.92,6,74.517727811731,18.28,131.774218617737,13.16,90.7117831056684,1,"DLB_2_P10_1"
"P21_3","f","P","26/01/22","P21",0.182291667,0.072916667,0.026041667,0.833333333,"2",1,"na",NA,10.01,"02/03/22",3,NA,"03/03/22",1,NA,"4","0","27/03/22","12.64",2,"5",1,2,16,"1",3,27.2,43.72,19.96,240.88,91.0812019913444,300,71.68,72.72,78.44,78.48,10,8,6,3,0,0,0,35.68,91.0812019913444,0,0,1,"DLB_1_P21_3"
"P21_3","f","P","26/01/22","P21",0.182291667,0.072916667,0.026041667,0.833333333,"2",1,"na",NA,10.01,"02/03/22",3,NA,"03/03/22",1,NA,"4","0","27/03/22","12.64",2,"5",1,2,337,"2",3,6.32,25.92,0.04,0.92,5.76516973343477,4.92,0.08,2.76,11.44,11.48,3,1,1,3,0,0,0,11.36,5.76516973343477,0,0,1,"DLB_2_P21_3"
"P21_1","m","P","26/01/22","P21",0.182291667,0.072916667,0.026041667,0.833333333,"1",1,"na",NA,11.84,"02/03/22",1,NA,"03/03/22",3,NA,"5","1","27/03/22","15.8",3,"9",3,4,334,"2",1,62.32,108.44,53.44,52.76,239.645469101905,7.64,8.12,10.44,13.56,13.6,9,6,5,4,0,0,0,86.4,157.637984472101,6.36,44.0311301638168,12,"DLB_2_P21_1"
"P21_5","f","P","26/01/22","P21",0.182291667,0.072916667,0.026041667,0.833333333,"3",1,"na",NA,10.7,"02/03/22",2,NA,"03/03/22",2,NA,"3","0","27/03/22","12.96",1,"5",2,0,194,"1",5,30.6,65.64,24.32,20.44,181.798104899992,9,9.08,9.8,11.56,11.72,10,8,9,7,1.2,2,14.5721094973682,39.48,98.4883263822976,3.12,39.9343947792489,5,"DLB_1_P21_5"
"P21_1","m","P","26/01/22","P21",0.182291667,0.072916667,0.026041667,0.833333333,"1",1,"na",NA,11.84,"02/03/22",1,NA,"03/03/22",3,NA,"5","1","27/03/22","15.8",3,"9",3,4,193,"1",1,37.84,50.64,34.88,34,227.92116459902,12.92,14.32,14.68,15.52,15.72,15,7,8,5,4.96,2,46.8795509892977,31.84,103.18116395176,4.64,40.642752203776,4,"DLB_1_P21_1"
"P21_5","f","P","26/01/22","P21",0.182291667,0.072916667,0.026041667,0.833333333,"3",1,"na",NA,10.7,"02/03/22",2,NA,"03/03/22",2,NA,"3","0","27/03/22","12.96",1,"5",2,0,327,"2",5,11.84,32.44,10.4,13.28,88.8350057549322,17.84,2.76,20.64,3.68,3.76,8,3,3,1,3.2,1,19.3930712568875,8.4,24.8833005494182,1.72,21.5916177762906,0,"DLB_2_P21_5"
"P31_4","f","P","26/01/22","P31",0.182291667,0.125,0.026041667,0.885416667,"3",1,"na",NA,12.46,"02/03/22",2,NA,"03/03/22",2,NA,"1","4","27/03/22","14.68",6,"3",6,0,369,"2",4,115.72,134,107.8,104.76,438.824276808713,0.04,2.6,2.84,4.92,6,10,10,10,5,2.12,2,27.3435238729183,74.6,170.086893418071,26.52,118.575580599004,8,"DLB_2_P31_4"
"P31_4","f","P","26/01/22","P31",0.182291667,0.125,0.026041667,0.885416667,"3",1,"na",NA,12.46,"02/03/22",2,NA,"03/03/22",2,NA,"1","4","27/03/22","14.68",6,"3",6,0,204,"1",4,91.72,101.96,87.16,232.68,556.376492026177,0.44,8.36,0.48,9.2,9.24,19,11,14,5,7.36,7,116.780735544426,46.64,171.454782838685,30.6,153.627792423157,4,"DLB_1_P31_4"
"P31_3","m","P","26/01/22","P31",0.182291667,0.125,0.026041667,0.885416667,"2",1,"na",NA,11.15,"02/03/22",1,NA,"03/03/22",3,NA,"6","0","27/03/22","13.73",4,"4",4,1,207,"1",3,82.16,86.48,79.04,158.36,346.224832230227,22.68,0.12,23.16,24.64,24.68,11,7,7,5,2.36,4,40.9277433706103,60.48,135.809367217862,20.08,96.3651567834521,3,"DLB_1_P31_3"
"P31_2","f","P","26/01/22","P31",0.182291667,0.125,0.026041667,0.885416667,"1",1,"na",NA,11.4,"02/03/22",3,NA,"03/03/22",1,NA,"2","1","27/03/22","13.92",5,"7",5,0,200,"1",2,7.28,14.56,2.52,150.52,20.1122103918243,38.88,38.96,40.44,59.64,59.68,6,4,3,2,0,0,0,9.8,20.1122103918243,0,0,0,"DLB_1_P31_2"
"P31_2","f","P","26/01/22","P31",0.182291667,0.125,0.026041667,0.885416667,"1",1,"na",NA,11.4,"02/03/22",3,NA,"03/03/22",1,NA,"2","1","27/03/22","13.92",5,"7",5,0,5,"2",2,120.6,133.84,111.72,111.12,520.777807020119,8.08,8.2,10.04,11.92,12.04,9,6,7,4,0.92,4,12.7575656708614,66.8,202.415909336734,31.04,146.707180907722,24,"DLB_2_P31_2"
"P31_3","m","P","26/01/22","P31",0.182291667,0.125,0.026041667,0.885416667,"2",1,"na",NA,11.15,"02/03/22",1,NA,"03/03/22",3,NA,"6","0","27/03/22","13.73",4,"4",4,1,368,"2",3,77.04,107.76,71.92,71.6,419.746988574347,0.04,0.24,2.72,3.32,3.36,13,6,5,17,11.52,5,93.279364532857,75.12,174.145020083051,11.8,78.3307216179041,7,"DLB_2_P31_3"
"P5_1","f","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"3",1,"na",1,8.3,"02/05/22",6,6,"03/05/22",1,3,"4","0","27/05/22","10.87",5,"6",4,1,312,"2",1,81.72,100,72.56,69.96,411.410075863081,10.4,10.44,10.8,11.68,13,19,10,8,7,9.84,8,90.364580288236,48.24,148.338065839122,16.8,70.2717330164396,4,"DLB_2_P5_1"
"P5_1","f","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"3",1,"na",1,8.3,"02/05/22",6,6,"03/05/22",1,3,"4","0","27/05/22","10.87",5,"6",4,1,44,"1",1,5.6,13.64,4.28,4.2,15.2584004095449,45.44,45.52,46.8,48.44,48.48,6,4,5,1,0,0,0,6.32,15.2584004095449,0,0,0,"DLB_1_P5_1"
"P5_2","m","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"6",1,"na",1,8.75,"02/05/22",5,5,"03/05/22",5,3,"2","3","27/05/22","12.07",2,"3",3,1,179,"1",2,177.8,150.72,164.92,113.76,571.028254651599,11.36,0.04,1.2,3.24,3.36,10,7,6,8,5.16,2,49.6345297200614,70.24,183.50505141386,93.36,183.064654015494,10,"DLB_1_P5_2"
"P5_2","m","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"6",1,"na",1,8.75,"02/05/22",5,5,"03/05/22",5,3,"2","3","27/05/22","12.07",2,"3",3,1,28,"2",2,120.2,127.84,95.04,88.04,515.572853263551,18.72,18.72,19,23.12,23.4,14,15,15,10,9.4,6,80.6585471046681,78.64,211.819674548643,32.16,110.501180011837,15,"DLB_2_P5_2"
"P5_3","m","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"2",1,"na",0,8.57,"02/05/22",4,4,"03/05/22",2,1,"3","1","27/05/22","14.32",3,"6",2,1,185,"1",3,74.24,67.72,68.48,62.16,371.129889736947,96.8,96.96,97.2,97.8,97.84,16,12,12,4,2.56,3,34.4291610659457,55.4,165.952472809927,13.84,77.1320194475888,6,"DLB_1_P5_3"
"P5_3","m","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"2",1,"na",0,8.57,"02/05/22",4,4,"03/05/22",2,1,"3","1","27/05/22","14.32",3,"6",2,1,4,"2",3,65.32,81.08,52.8,49.4,304.391741020108,58.16,58.24,60.24,65.88,66.16,12,7,8,6,2.84,4,58.4454341897834,48.68,118.895719942631,13.32,51.1346708033926,7,"DLB_2_P5_3"
"P5_4","f","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"5",1,"na",0,7.85,"02/05/22",2,10,"03/05/22",3,3,"6","0","27/05/22","11.4",4,"5",6,0,315,"2",4,142.84,144.84,133.28,129.6,649.033242351159,25.44,25.48,26.12,28.08,28.2,15,9,7,5,27.12,7,125.321753641855,76.16,278.684258536052,29,120.201506879997,11,"DLB_2_P5_4"
"P5_4","f","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"5",1,"na",0,7.85,"02/05/22",2,10,"03/05/22",3,3,"6","0","27/05/22","11.4",4,"5",6,0,173,"1",4,62.92,67.64,60.16,59.88,376.53540025181,34.56,34.64,34.88,35.6,35.64,11,6,6,5,1.8,2,36.4106993831801,37.4,169.733568133485,17.4,75.8518243697968,3,"DLB_1_P5_4"
"P5_5","m","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"1",1,"na",0,8.1,"02/05/22",1,5,"03/05/22",4,1,"1","1","27/05/22","12.46",1,"6",1,0,316,"2",5,88.72,116.32,46.4,43.64,432.035065954122,1.2,1.28,1.56,3.52,3.76,15,9,11,15,1.68,6,79.9226861045287,90.92,219.418039658754,12.2,63.8605733380523,14,"DLB_2_P5_5"
"P5_5","m","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"1",1,"na",0,8.1,"02/05/22",1,5,"03/05/22",4,1,"1","1","27/05/22","12.46",1,"6",1,0,180,"1",5,32,43.6,30.84,31.76,297.959632405112,16,16.08,16.4,16.68,16.92,10,10,8,6,2.36,5,58.85431947556,18,74.9875192333443,12.52,90.0007161336714,3,"DLB_1_P5_5"
"P5_6","f","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"4",1,"na",0,9.21,"02/05/22",3,3,"03/05/22",6,3,"5","2","27/05/22","13.48",6,"3",5,3,181,"1",6,53.96,60.36,50.92,50.36,282.58285827596,20.56,20.6,21.08,21.6,22.36,18,5,4,3,0.24,2,3.09037575631054,39.72,166.036968724062,5.4,44.8562752846859,5,"DLB_1_P5_6"
"P5_6","f","P","28/03/22","P5",0.083333333,0.026041667,0,0.828125,"4",1,"na",0,9.21,"02/05/22",3,3,"03/05/22",6,3,"5","2","27/05/22","13.48",6,"3",5,3,326,"2",6,104.24,108.8,98.12,97.44,491.276292743574,8.36,0.04,0.2,1.2,1.44,11,4,6,4,21.52,7,111.456528657613,52.08,181.829735507616,28.32,105.697143537781,8,"DLB_2_P5_6"
"P61_1","f","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"1",1,"na",5,10.36,"19/04/22",2,4,"20/04/22",4,0,"2","0","16/05/22","11.32",1,"5",3,0,47,"1",1,44.8,54.72,40.2,39.88,294.76021287132,5.96,6,6.28,7.88,8.24,11,8,7,3,0.84,1,10.7350291188088,20.68,118.42108615622,20.6,90.5789086006006,4,"DLB_1_P61_1"
"P61_1","f","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"1",1,"na",5,10.36,"19/04/22",2,4,"20/04/22",4,0,"2","0","16/05/22","11.32",1,"5",3,0,72,"2",1,134.24,139.92,128.04,123.6,838.667047907363,8.4,8.48,8.96,10.48,10.6,18,12,11,8,2.92,8,74.2960828673177,94.76,373.249279033728,30.36,208.147902786367,26,"DLB_2_P61_1"
"P61_2","f","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"5",1,"na",0,8.52,"19/04/22",6,5,"20/04/22",5,0,"4","1","16/05/22","11.01",2,"2",2,4,202,"1",2,48.56,83.56,45.88,44.4,376.973186051819,10.52,10.6,10.8,11.32,11.96,16,14,14,7,2.64,6,59.6665121935496,34.28,144.455210056181,15.36,84.6074481217722,5,"DLB_1_P61_2"
"P61_2","f","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"5",1,"na",0,8.52,"19/04/22",6,5,"20/04/22",5,0,"4","1","16/05/22","11.01",2,"2",2,4,350,"2",2,169.96,173.24,164.08,161.92,726.255705127841,48.16,48.2,51.04,53.16,53.48,13,6,6,3,10.44,8,106.305855706155,79.8,193.243884479769,73.84,297.824450732187,20,"DLB_2_P61_2"
"P61_3","f","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"6",1,"na",0,9.66,"19/04/22",1,4,"20/04/22",3,1,"03/05/25","xx","16/05/22","10.71",3,"2",1,0,18,"1",3,41.28,64.16,29.8,29.4,173.291762402793,28.24,28.44,29.28,35.64,35.68,13,6,5,7,0.24,1,2.86617816118523,37.36,90.7582376899582,10.88,42.221122183644,1,"DLB_1_P61_3"
"P61_3","f","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"6",1,"na",0,9.66,"19/04/22",1,4,"20/04/22",3,1,"03/05/25","xx","16/05/22","10.71",3,"2",1,0,348,"2",3,122.92,186.56,116.32,95.6,550.587665327196,11.52,11.56,12.92,13.72,14.4,14,10,8,12,9.48,11,122.178550376128,77.08,152.686108978748,59.6,116.268771826908,14,"DLB_2_P61_3"
"P61_5","m","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"2",1,"na",5,8.85,"19/04/22",5,5,"20/04/22",2,0,"6","0","16/05/22","12.17",6,"3",5,2,351,"2",5,76.88,112.08,67.44,64.8,370.760638966612,2.44,2.68,16.28,53.32,53.4,13,13,13,6,2.68,5,54.5917250167636,63.84,161.664360520444,15.04,63.7728310626746,12,"DLB_2_P61_5"
"P61_4","f","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"4",1,"na",5,7.39,"19/04/22",3,6,"20/04/22",6,3,"1","0","16/05/22","10.47",4,"2",4,1,354,"2",4,220.92,216.04,218.32,214.32,1063.49627090448,8.6,14.52,15.2,15.36,15.56,17,10,9,6,40.56,19,222.600293577524,69.56,267.190145258071,44.96,229.16168072767,16,"DLB_2_P61_4"
"P61_4","f","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"4",1,"na",5,7.39,"19/04/22",3,6,"20/04/22",6,3,"1","0","16/05/22","10.47",4,"2",4,1,206,"1",4,191.72,167.68,187.88,189.04,689.165148643342,6.44,6.48,6.92,7.64,7.84,18,9,9,7,4.76,5,87.5273790518448,162.36,330.150423028605,16.12,131.772305236812,6,"DLB_1_P61_4"
"P61_5","m","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"2",1,"na",5,8.85,"19/04/22",5,5,"20/04/22",2,0,"6","0","16/05/22","12.17",6,"3",5,2,17,"1",5,26.56,52.64,21.28,14.96,103.387524456754,24.08,24.16,24.84,27.32,28.36,7,5,5,2,0,0,0,25.76,81.7311729409799,0.44,1.76455107755135,0,"DLB_1_P61_5"
"P61_6","m","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"3",1,"na",6,8.72,"19/04/22",4,8,"20/04/22",1,3,"7","2","16/05/22","14.39",5,"4",6,1,203,"1",6,28.32,54.24,25.28,24.92,179.290339008314,17.2,17.28,17.6,17.92,18.64,16,9,8,5,0.12,1,2.50506967393185,27.56,89.1889393199395,3.52,41.0889184818947,3,"DLB_1_P61_6"
"P61_6","m","P","15/03/22","P61",0.239583333,0.036458333,0.083333333,0.796875,"3",1,"na",6,8.72,"19/04/22",4,8,"20/04/22",1,3,"7","2","16/05/22","14.39",5,"4",6,1,362,"2",6,159.28,148.32,160.48,147.36,1127.55232185504,10.84,10.88,11.24,12.04,12.24,17,12,11,10,19.52,21,258.796234268105,70.92,302.222788590005,26.68,202.240609169108,20,"DLB_2_P61_6"
"P7_4","m","P","02/06/22","P7",0.052083333,0.005208333,0.015625,0.760416667,"4",1,"na",2,10.25,"07/07/22",4,5,"08/07/22",3,0,"3","1","01/08/22","12.56",3,"5",2,0,182,"1",4,115.4,130.4,110.36,105.6,638.246853715975,11.2,11.28,11.88,13.56,13.6,24,14,13,8,2.56,4,49.5299019735638,52.96,236.385756865419,47.24,181.063994862458,9,"DLB_1_P7_4"
"P7_1","f","P","02/06/22","P7",0.052083333,0.005208333,0.015625,0.760416667,"1",1,"na",2,11.38,"07/07/22",3,4,"08/07/22",1,4,"1","1","01/08/22","13.34",1,"4",4,0,177,"1",1,61.04,91.6,51.52,270.4,364.748145242104,24.84,25.2,27.04,27.92,28.16,16,10,9,9,0.72,2,14.4098339465961,46.08,159.017552174532,13.2,89.1623255712458,4,"DLB_1_P7_1"
"P7_1","f","P","02/06/22","P7",0.052083333,0.005208333,0.015625,0.760416667,"1",1,"na",2,11.38,"07/07/22",3,4,"08/07/22",1,4,"1","1","01/08/22","13.34",1,"4",4,0,320,"2",1,96.88,150.56,90.24,92.28,374.063414413358,9.68,0.52,24.6,25.56,25.6,14,14,10,9,1.64,3,33.8060691681655,80.04,151.448291201445,29.12,85.1077747778978,6,"DLB_2_P7_1"
"P7_2","m","P","02/06/22","P7",0.052083333,0.005208333,0.015625,0.760416667,"5",1,"na",1,9.63,"07/07/22",2,5,"08/07/22",4,3,"4","3","01/08/22","12.18",4,"7",3,0,69,"2",2,9.76,24.68,6.48,6.92,80.566454891933,15.12,21.64,24.68,28,28.04,7,2,2,1,0.24,1,12.7052007800795,8.12,28.5608964513106,2.2,9.16221719901346,0,"DLB_2_P7_2"
"P7_2","m","P","02/06/22","P7",0.052083333,0.005208333,0.015625,0.760416667,"5",1,"na",1,9.63,"07/07/22",2,5,"08/07/22",4,3,"4","3","01/08/22","12.18",4,"7",3,0,178,"1",2,113.12,125.48,105.76,99.52,1001.99505328253,7.4,9.68,10.04,10.56,10.84,32,16,14,9,4.64,8,75.0256034163487,59.88,345.867079939156,37.72,288.612921702497,19,"DLB_1_P7_2"
"P7_3","m","P","02/06/22","P7",0.052083333,0.005208333,0.015625,0.760416667,"2",1,"na",0,10.55,"07/07/22",5,1,"08/07/22",2,1,"5","1","01/08/22","12.06",5,"4",1,0,48,"1",3,88.44,86,83.6,83.6,537.787351922502,5.6,5.68,6.4,7.92,8,12,6,6,4,2.84,7,63.2633960013213,50.72,210.306212919935,16.84,100.456140123089,6,"DLB_1_P7_3"
"P7_3","m","P","02/06/22","P7",0.052083333,0.005208333,0.015625,0.760416667,"2",1,"na",0,10.55,"07/07/22",5,1,"08/07/22",2,1,"5","1","01/08/22","12.06",5,"4",1,0,331,"2",3,44.4,99.12,39.8,38.52,339.925594895237,16.92,20,20.28,20.64,20.84,23,14,14,14,1.08,3,34.2341417890796,44.08,131.952061975403,14.96,83.7102240154832,4,"DLB_2_P7_3"
"P7_4","m","P","02/06/22","P7",0.052083333,0.005208333,0.015625,0.760416667,"4",1,"na",2,10.25,"07/07/22",4,5,"08/07/22",3,0,"3","1","01/08/22","12.56",3,"5",2,0,332,"2",4,76.92,100.4,70.76,71.44,449.389605235012,3.84,4,5.4,5.96,6.44,17,9,9,10,2.24,5,47.6971571265084,51.88,153.905097597953,22.24,108.236459187112,4,"DLB_2_P7_4"
"P7_5","f","P","02/06/22","P7",0.052083333,0.005208333,0.015625,0.760416667,"3",1,"na",9,11.05,"07/07/22",1,6,"08/07/22",5,0,"2","0","01/08/22","12.89",2,"3",5,0,339,"2",5,134.44,160.4,102.8,107.08,520.124405922256,1.16,1.28,1.64,5.12,5.16,18,10,10,11,5.04,9,99.4222828567829,92.24,198.669132973103,31.2,116.468070737597,8,"DLB_2_P7_5"
"P7_5","f","P","02/06/22","P7",0.052083333,0.005208333,0.015625,0.760416667,"3",1,"na",9,11.05,"07/07/22",1,6,"08/07/22",5,0,"2","0","01/08/22","12.89",2,"3",5,0,186,"1",5,137.56,127.52,134.24,133.4,811.699234086826,10.6,10.72,11.08,11.52,11.56,19,11,9,6,11.44,13,199.53516253019,63.16,244.527555653459,37.36,156.052351934572,10,"DLB_1_P7_5"
"P81_5","m","P","29/04/22","P81",0.151041667,0.052083333,0.057291667,0.885416667,"3",1,"na",5,9.55,"05/06/22",4,4,"06/06/22",2,0,"5","0","28/06/22","10.24",1,"3",5,2,49,"1",5,61.36,80,58.84,54.56,401.985116919227,6.12,6.16,6.56,6.92,7.44,11,10,10,11,4.4,5,69.4893074910034,51.44,136.469059179654,14.6,78.1686369898773,4,"DLB_1_P81_5"
"P81_1","m","P","29/04/22","P81",0.151041667,0.052083333,0.057291667,0.885416667,"02/06/25",1,"na",NA,9.34,"05/06/22",1,7,"06/06/22",1,1,"2","0","28/06/22","11.87",2,"6",4,1,216,"1",1,63.8,65.52,59.56,55.52,335.528833316358,18.8,18.88,19.12,20.84,22.8,12,6,6,4,11.44,6,94.8907183481471,24.64,86.5452897989986,19.12,86.7734720377494,10,"DLB_1_P81_1"
"P81_1","m","P","29/04/22","P81",0.151041667,0.052083333,0.057291667,0.885416667,"02/06/25",1,"na",NA,9.34,"05/06/22",1,7,"06/06/22",1,1,"2","0","28/06/22","11.87",2,"6",4,1,71,"2",1,71.8,81.32,60.56,58.8,385.354288853509,14.6,15.28,16.04,18.08,18.24,12,6,5,6,1.52,4,34.4550404401172,46.52,164.303984744379,23.2,96.1158576172126,4,"DLB_2_P81_1"
"P81_2","m","P","29/04/22","P81",0.151041667,0.052083333,0.057291667,0.885416667,"1",1,"na",1,8.46,"05/06/22",2,6,"06/06/22",5,0,"4","0","28/06/22","11.52",4,"7",3,2,211,"1",2,92.4,96.92,89.16,87.96,345.703116533201,32,32.12,32.44,33.76,33.88,17,9,8,8,1.32,4,36.8262516128049,77.44,171.689704006521,10.52,56.0675641096585,8,"DLB_1_P81_2"
"P81_2","m","P","29/04/22","P81",0.151041667,0.052083333,0.057291667,0.885416667,"1",1,"na",1,8.46,"05/06/22",2,6,"06/06/22",5,0,"4","0","28/06/22","11.52",4,"7",3,2,363,"2",2,60.12,87.68,47.36,31.6,293.470671895919,12.48,12.6,12.96,18.56,18.72,12,9,8,8,2.08,5,45.3940946255337,45.24,90.1869579405003,19.72,73.4881734321191,4,"DLB_2_P81_2"
"P81_3","m","P","29/04/22","P81",0.151041667,0.052083333,0.057291667,0.885416667,"5",1,"na",1,7.55,"05/06/22",3,2,"06/06/22",3,2,"1","1","28/06/22","12.66",3,"7",1,1,359,"2",3,57.32,73.52,47.24,44.4,185.626245425871,4.4,4.44,4.72,9.72,10.52,7,8,7,8,3.4,3,54.9698586044574,38.44,56.6542503778988,25.36,41.9920334028368,2,"DLB_2_P81_3"
"P81_3","m","P","29/04/22","P81",0.151041667,0.052083333,0.057291667,0.885416667,"5",1,"na",1,7.55,"05/06/22",3,2,"06/06/22",3,2,"1","1","28/06/22","12.66",3,"7",1,1,221,"1",3,115,114.52,108.48,103.72,480.513233266322,90.12,90.2,90.6,91,91.64,15,14,12,7,3.48,4,54.8524220007127,87.32,218.612100382037,30.84,129.921233115966,17,"DLB_1_P81_3"
"P81_4","m","P","29/04/22","P81",0.151041667,0.052083333,0.057291667,0.885416667,"4",1,"na",2,10.25,"05/06/22",5,0,"06/06/22",4,5,"3","1","28/06/22","14.02",5,"5",2,0,29,"2",4,28.08,91.96,7.44,6.68,41.9328817225607,12.36,12.48,23.36,29.2,29.8,11,8,7,12,2.8,2,4.85308205943544,48.24,39.515131432505,0,0,7,"DLB_2_P81_4"
"P81_4","m","P","29/04/22","P81",0.151041667,0.052083333,0.057291667,0.885416667,"4",1,"na",2,10.25,"05/06/22",5,0,"06/06/22",4,5,"3","1","28/06/22","14.02",5,"5",2,0,218,"1",4,47.4,80.16,42.96,36.68,319.90178578532,45.72,45.8,46.08,47.16,47.72,13,11,11,4,1.56,4,41.7463837123004,40.16,117.411031531364,10.96,53.294044535597,2,"DLB_1_P81_4"
